,preCloseIndex,openIndex,lowestIndex,highestIndex,turnoverVol,closeIndex,label,,,,,
675,11.0451001,11.0259998,10.9115002,11.0259998,31073800,10.9183997,11.2190002,11.2116003,11.1557996,11.2735999,45210500,11.2109998
676,10.9183997,10.9235999,10.9235999,11.0326001,32246400,10.9887,11.2109998,11.1943005,11.1463,11.2645996,33698400,11.2506995
677,10.9887,11.0115002,11.0115002,11.1027002,33877700,11.0418005,11.2506995,11.2389001,11.1888,11.2543994,33640800,11.2466003
678,11.0418005,11.0456995,11.0392004,11.1088,30611600,11.0955005,11.2466003,11.2639001,11.2243005,11.3146997,40861400,11.2558997
679,11.0955005,11.1338,11.1338,11.2387,45210500,11.2190002,11.2558997,11.2656995,11.2656995,11.4485999,33640800,11.4270996
680,11.2190002,11.2116003,11.1557996,11.2735999,45210500,11.2109998,11.4270996,11.4281995,11.3621997,11.4858997,41756600,11.3978003
681,11.2109998,11.1943005,11.1463,11.2645996,33698400,11.2506995,11.3978003,11.3948999,11.3157996,11.4438,39110700,11.3428003
682,11.2506995,11.2389001,11.1888,11.2543994,33640800,11.2466003,11.3428003,11.3109998,11.2279004,11.3677002,38478500,11.2482996
683,11.2466003,11.2639001,11.2243005,11.3146997,40861400,11.2558997,11.2482996,11.3168994,11.3168994,11.4890002,41239500,11.4867004
684,11.2558997,11.2656995,11.2656995,11.4485999,33640800,11.4270996,11.4867004,11.4864001,11.42,11.4992004,35878600,11.4216003
685,11.4270996,11.4281995,11.3621997,11.4858997,41756600,11.3978003,11.4216003,11.4231006,11.3208997,11.5,40258400,11.4769995
686,11.3978003,11.3948999,11.3157996,11.4438,39110700,11.3428003,11.4769995,11.4675,11.4026001,11.4863,39902800,11.4472998
687,11.3428003,11.3109998,11.2279004,11.3677002,38478500,11.2482996,11.4472998,11.4596997,11.3607996,11.5716003,42841600,11.4119995
688,11.2482996,11.3168994,11.3168994,11.4890002,41239500,11.4867004,11.4119995,11.4348999,11.3942004,11.5030005,42989100,11.4623999
689,11.4867004,11.4864001,11.42,11.4992004,35878600,11.4216003,11.4623999,11.4495996,11.3187,11.4816003,36041100,11.3703003
690,11.4216003,11.4231006,11.3208997,11.5,40258400,11.4769995,11.3703003,11.4068005,11.4068005,11.6276001,40688400,11.6075
691,11.4769995,11.4675,11.4026001,11.4863,39902800,11.4472998,11.6075,11.5981006,11.5484998,11.6232996,40731600,11.5996997
692,11.4472998,11.4596997,11.3607996,11.5716003,42841600,11.4119995,11.5996997,11.6156995,11.5141003,11.6387,39105500,11.5806006
693,11.4119995,11.4348999,11.3942004,11.5030005,42989100,11.4623999,11.5806006,11.5835999,11.5557996,11.6772998,38714200,11.6515002
694,11.4623999,11.4495996,11.3187,11.4816003,36041100,11.3703003,11.6515002,11.6531995,11.6202002,11.6868005,25059000,11.6531995
695,11.3703003,11.4068005,11.4068005,11.6276001,40688400,11.6075,11.6531995,11.6428003,11.5570996,11.7257996,40761700,11.6977002
696,11.6075,11.5981006,11.5484998,11.6232996,40731600,11.5996997,11.6977002,11.7131995,11.7131995,11.8438,49694100,11.7809998
697,11.5996997,11.6156995,11.5141003,11.6387,39105500,11.5806006,11.7809998,11.7781995,11.6670996,11.7889001,49694100,11.7381006
698,11.5806006,11.5835999,11.5557996,11.6772998,38714200,11.6515002,11.7381006,11.7746997,11.6712,11.8119995,57249100,11.7618994
699,11.6515002,11.6531995,11.6202002,11.6868005,25059000,11.6531995,11.7618994,11.7682996,11.7455005,11.8553003,44500500,11.8470996
700,11.6531995,11.6428003,11.5570996,11.7257996,40761700,11.6977002,11.8470996,11.7864001,11.5970996,11.7864001,56001200,11.6590002
701,11.6977002,11.7131995,11.7131995,11.8438,49694100,11.7809998,11.6590002,11.6673999,11.6673999,11.8293994,50278800,11.7817004
702,11.7809998,11.7781995,11.6670996,11.7889001,49694100,11.7381006,11.7817004,11.7981995,11.7117004,11.8943005,46254700,11.8026001
703,11.7381006,11.7746997,11.6712,11.8119995,57249100,11.7618994,11.8026001,11.8052002,11.7898999,11.8393005,31778900,11.8307996
704,11.7618994,11.7682996,11.7455005,11.8553003,44500500,11.8470996,11.8307996,11.8473999,11.8473999,11.9614001,42213800,11.8562
705,11.8470996,11.7864001,11.5970996,11.7864001,56001200,11.6590002,11.8562,11.8488,11.7771997,11.8710999,42036800,11.8564001
706,11.6590002,11.6673999,11.6673999,11.8293994,50278800,11.7817004,11.8564001,11.8383997,11.7169995,11.8383997,43356700,11.8244995
707,11.7817004,11.7981995,11.7117004,11.8943005,46254700,11.8026001,11.8244995,11.8446997,11.7709998,11.8953003,42834600,11.8378003
708,11.8026001,11.8052002,11.7898999,11.8393005,31778900,11.8307996,11.8378003,11.8387,11.7969995,11.8545996,35378800,11.8326001
709,11.8307996,11.8473999,11.8473999,11.9614001,42213800,11.8562,11.8326001,11.8570996,11.7765002,11.9581006,41291800,11.8438
710,11.8562,11.8488,11.7771997,11.8710999,42036800,11.8564001,11.8438,11.8785999,11.8785999,11.9588,38662000,11.9356995
711,11.8564001,11.8383997,11.7169995,11.8383997,43356700,11.8244995,11.9356995,11.9379004,11.8356006,11.9830005,46654800,11.9795996
712,11.8244995,11.8446997,11.7709998,11.8953003,42834600,11.8378003,11.9795996,11.9833997,11.9833997,12.2125,56954700,12.2106006
713,11.8378003,11.8387,11.7969995,11.8545996,35378800,11.8326001,12.2106006,12.2119995,12.2029004,12.2707996,56374600,12.2584998
714,11.8326001,11.8570996,11.7765002,11.9581006,41291800,11.8438,12.2584998,12.2323999,12.1755005,12.2456995,39372300,12.2325
715,11.8438,11.8785999,11.8785999,11.9588,38662000,11.9356995,12.2325,12.2358997,12.0893994,12.2683997,48480400,12.1340002
716,11.9356995,11.9379004,11.8356006,11.9830005,46654800,11.9795996,12.1340002,12.1314001,12.0432996,12.1875,45613000,12.1870996
717,11.9795996,11.9833997,11.9833997,12.2125,56954700,12.2106006,12.1870996,12.1304004,12.0448999,12.1544995,39311200,12.1354004
718,12.2106006,12.2119995,12.2029004,12.2707996,56374600,12.2584998,12.1354004,12.0906995,11.9407996,12.105,42136200,11.9920996
719,12.2584998,12.2323999,12.1755005,12.2456995,39372300,12.2325,11.9920996,12.0043994,11.9715002,12.0743005,35033700,11.9775
720,12.2325,12.2358997,12.0893994,12.2683997,48480400,12.1340002,11.9775,11.9479004,11.73,11.9479004,51163800,11.7833997
721,12.1340002,12.1314001,12.0432996,12.1875,45613000,12.1870996,11.7833997,11.7832996,11.7581995,11.8356006,39047800,11.7858997
722,12.1870996,12.1304004,12.0448999,12.1544995,39311200,12.1354004,11.7858997,11.8375,11.8375,12.0029004,46872600,11.9668994
723,12.1354004,12.0906995,11.9407996,12.105,42136200,11.9920996,11.9668994,11.9612,11.8943994,11.9996997,36753900,11.9972998
724,11.9920996,12.0043994,11.9715002,12.0743005,35033700,11.9775,11.9972998,11.9806995,11.8457996,11.9893994,36895000,11.9783997
725,11.9775,11.9479004,11.73,11.9479004,51163800,11.7833997,11.9783997,11.9251001,11.7691003,11.9251001,41330700,11.8072998
726,11.7833997,11.7832996,11.7581995,11.8356006,39047800,11.7858997,11.8072998,11.8369995,11.8369995,11.9862,33842500,11.9834998
727,11.7858997,11.8375,11.8375,12.0029004,46872600,11.9668994,11.9834998,11.9416003,11.8693005,11.9416003,16138200,11.8940002
728,11.9668994,11.9612,11.8943994,11.9996997,36753900,11.9972998,11.8940002,11.8907996,11.7364001,11.9033997,36734500,11.8776001
729,11.9972998,11.9806995,11.8457996,11.9893994,36895000,11.9783997,11.8776001,11.8295996,11.7414001,11.8740002,42847000,11.8055005
730,11.9783997,11.9251001,11.7691003,11.9251001,41330700,11.8072998,11.8055005,11.8659998,11.8659998,12.0760999,45481100,12.0606995
731,11.8072998,11.8369995,11.8369995,11.9862,33842500,11.9834998,12.0606995,12.0681006,12.0681006,12.2189001,49708000,12.2153003
732,11.9834998,11.9416003,11.8693005,11.9416003,16138200,11.8940002,12.2153003,12.1993005,12.1681995,12.2556995,37357800,12.2470996
733,11.8940002,11.8907996,11.7364001,11.9033997,36734500,11.8776001,12.2470996,12.2387,12.2067004,12.2580005,35273700,12.2312
734,11.8776001,11.8295996,11.7414001,11.8740002,42847000,11.8055005,12.2312,12.2725,12.2325,12.3505005,69706300,12.2375
735,11.8055005,11.8659998,11.8659998,12.0760999,45481100,12.0606995,12.2375,12.2502002,12.195,12.2893005,46075900,12.2828003
736,12.0606995,12.0681006,12.0681006,12.2189001,49708000,12.2153003,12.2828003,12.3014001,12.2684998,12.3470996,45225100,12.33
737,12.2153003,12.1993005,12.1681995,12.2556995,37357800,12.2470996,12.33,12.3384998,12.3257996,12.4040002,45473100,12.4040002
738,12.2470996,12.2387,12.2067004,12.2580005,35273700,12.2312,12.4040002,12.4252002,12.4033997,12.4672998,43612400,12.4045996
739,12.2312,12.2725,12.2325,12.3505005,69706300,12.2375,12.4045996,12.4183997,12.3817004,12.4658997,41323500,12.4158997
740,12.2375,12.2502002,12.195,12.2893005,46075900,12.2828003,12.4158997,12.4157996,12.3401001,12.4425,44073400,12.3522998
741,12.2828003,12.3014001,12.2684998,12.3470996,45225100,12.33,12.3522998,12.3633997,12.3284998,12.4375,47368200,12.4287
742,12.33,12.3384998,12.3257996,12.4040002,45473100,12.4040002,12.4287,12.4363,12.3987,12.4581006,46324700,12.4391003
743,12.4040002,12.4252002,12.4033997,12.4672998,43612400,12.4045996,12.4391003,12.4576001,12.4151001,12.5019995,35481400,12.4707996
744,12.4045996,12.4183997,12.3817004,12.4658997,41323500,12.4158997,12.4707996,12.4943005,12.4943005,12.5581995,34796700,12.5459998
745,12.4158997,12.4157996,12.3401001,12.4425,44073400,12.3522998,12.5459998,12.5493994,12.5493994,12.5939001,12855900,12.5883997
746,12.3522998,12.3633997,12.3284998,12.4375,47368200,12.4287,12.5883997,12.5753003,12.5405005,12.5858997,25150200,12.5677002
747,12.4287,12.4363,12.3987,12.4581006,46324700,12.4391003,12.5677002,12.5466003,12.5147998,12.5843005,19924700,12.5754004
748,12.4391003,12.4576001,12.4151001,12.5019995,35481400,12.4707996,12.5754004,12.5909998,12.5621997,12.5990002,24784500,12.5851001
749,12.4707996,12.4943005,12.4943005,12.5581995,34796700,12.5459998,12.5851001,12.5878003,12.5878003,12.6259998,22143800,12.5978003
750,12.5459998,12.5493994,12.5493994,12.5939001,12855900,12.5883997,12.5978003,12.5943994,12.5631995,12.6108997,19707200,12.5788
751,12.5883997,12.5753003,12.5405005,12.5858997,25150200,12.5677002,12.5788,12.5676001,12.5418994,12.5933997,17997700,12.5764001
752,12.5677002,12.5466003,12.5147998,12.5843005,19924700,12.5754004,12.5764001,12.5762,12.5762,12.7617004,42866700,12.7187
753,12.5754004,12.5909998,12.5621997,12.5990002,24784500,12.5851001,12.7187,12.7294995,12.6266003,12.7412,47964200,12.7019995
754,12.5851001,12.5878003,12.5878003,12.6259998,22143800,12.5978003,12.7019995,12.6878003,12.6535999,12.7763,47649200,12.7656006
755,12.5978003,12.5943994,12.5631995,12.6108997,19707200,12.5788,12.7656006,12.7629004,12.7043005,12.7817004,48441000,12.7384998
756,12.5788,12.5676001,12.5418994,12.5933997,17997700,12.5764001,12.7384998,12.7441003,12.6169995,12.7682996,49631100,12.715
757,12.5764001,12.5762,12.5762,12.7617004,42866700,12.7187,12.715,12.7083997,12.6218005,12.7152002,40364500,12.6975
758,12.7187,12.7294995,12.6266003,12.7412,47964200,12.7019995,12.6975,12.7257996,12.6962,12.7725,40507500,12.7447998
759,12.7019995,12.6878003,12.6535999,12.7763,47649200,12.7656006,12.7447998,12.7565002,12.7565002,12.8687,42269400,12.8595996
760,12.7656006,12.7629004,12.7043005,12.7817004,48441000,12.7384998,12.8595996,12.8578003,12.8046997,12.8669995,43108400,12.8376001
761,12.7384998,12.7441003,12.6169995,12.7682996,49631100,12.715,12.8376001,12.8290002,12.8123999,12.9323999,46615900,12.9323999
762,12.715,12.7083997,12.6218005,12.7152002,40364500,12.6975,12.9323999,12.9321997,12.9016003,12.9606006,52849900,12.9502002
763,12.6975,12.7257996,12.6962,12.7725,40507500,12.7447998,12.9502002,12.9452002,12.7892004,12.9459998,47437100,12.8192004
764,12.7447998,12.7565002,12.7565002,12.8687,42269400,12.8595996,12.8192004,12.8084998,12.7126001,12.8334998,49353200,12.8026001
765,12.8595996,12.8578003,12.8046997,12.8669995,43108400,12.8376001,12.8026001,12.8363,12.8206995,12.9120996,49353200,12.8334998
766,12.8376001,12.8290002,12.8123999,12.9323999,46615900,12.9323999,12.8334998,12.8329004,12.8246997,12.9193005,39024700,12.9083997
767,12.9323999,12.9321997,12.9016003,12.9606006,52849900,12.9502002,12.9083997,12.8817004,12.8106995,12.9126001,45953800,12.9118005
768,12.9502002,12.9452002,12.7892004,12.9459998,47437100,12.8192004,12.9118005,12.9196997,12.9196997,12.9973999,47309800,12.9663
769,12.8192004,12.8084998,12.7126001,12.8334998,49353200,12.8026001,12.9663,12.9751001,12.9441003,13.0129004,43091900,12.9954004
770,12.8026001,12.8363,12.8206995,12.9120996,49353200,12.8334998,12.9954004,12.9963,12.7509998,13.0267004,56186300,12.7633997
771,12.8334998,12.8329004,12.8246997,12.9193005,39024700,12.9083997,12.7633997,12.765,12.765,12.8717004,41671600,12.8612
772,12.9083997,12.8817004,12.8106995,12.9126001,45953800,12.9118005,12.8612,12.8914001,12.8914001,13.0885999,51645000,13.0758997
773,12.9118005,12.9196997,12.9196997,12.9973999,47309800,12.9663,13.0758997,13.0591003,13.0262,13.0760999,40982600,13.0403003
774,12.9663,12.9751001,12.9441003,13.0129004,43091900,12.9954004,13.0403003,13.0277002,12.9482996,13.0859998,43709900,13.0709998
775,12.9954004,12.9963,12.7509998,13.0267004,56186300,12.7633997,13.0709998,13.0701001,13.0167004,13.11,39259500,13.1087
776,12.7633997,12.765,12.765,12.8717004,41671600,12.8612,13.1087,13.1184998,13.1184998,13.2284998,39022700,13.1905005
777,12.8612,12.8914001,12.8914001,13.0885999,51645000,13.0758997,13.1905005,13.1876001,13.1603003,13.2487,38815300,13.2456995
778,13.0758997,13.0591003,13.0262,13.0760999,40982600,13.0403003,13.2456995,13.2247998,13.1489001,13.2454004,39222400,13.2088
779,13.0403003,13.0277002,12.9482996,13.0859998,43709900,13.0709998,13.2088,13.1813,13.1173999,13.2278003,41846100,13.2187
780,13.0709998,13.0701001,13.0167004,13.11,39259500,13.1087,13.2187,13.1866003,13.1607996,13.3079004,42193000,13.2915002
781,13.1087,13.1184998,13.1184998,13.2284998,39022700,13.1905005,13.2915002,13.2872998,13.2690002,13.3295996,35670400,13.3231995
782,13.1905005,13.1876001,13.1603003,13.2487,38815300,13.2456995,13.3231995,13.3043005,13.2460999,13.3043005,39268600,13.2801001
783,13.2456995,13.2247998,13.1489001,13.2454004,39222400,13.2088,13.2801001,13.2951001,13.2951001,13.3760999,19664500,13.3631995
784,13.2088,13.1813,13.1173999,13.2278003,41846100,13.2187,13.3631995,13.3437,13.31,13.415,19664500,13.4043005
785,13.2187,13.1866003,13.1607996,13.3079004,42193000,13.2915002,13.4043005,13.4038,13.3812,13.4406995,11623100,13.4301001
786,13.2915002,13.2872998,13.2690002,13.3295996,35670400,13.3231995,13.4301001,13.3891003,13.1232996,13.3891003,13227800,13.1543994
787,13.3231995,13.3043005,13.2460999,13.3043005,39268600,13.2801001,13.1543994,13.1543994,12.9955005,13.1791003,13303400,13.0740002
788,13.2801001,13.2951001,13.2951001,13.3760999,19664500,13.3631995,13.0740002,13.0708997,12.9426001,13.1091003,12229000,13.0609998
789,13.3631995,13.3437,13.31,13.415,19664500,13.4043005,13.0609998,13.0733997,13.0733997,13.2060999,38360300,13.1988
790,13.4043005,13.4038,13.3812,13.4406995,11623100,13.4301001,13.1988,13.2160999,13.2055005,13.2938,12528500,13.2721997
791,13.4301001,13.3891003,13.1232996,13.3891003,13227800,13.1543994,13.2721997,13.2864001,13.0614001,13.3208997,11804200,13.0632996
792,13.1543994,13.1543994,12.9955005,13.1791003,13303400,13.0740002,13.0632996,13.0546997,13.0257996,13.1418994,10250000,13.0843994
793,13.0740002,13.0708997,12.9426001,13.1091003,12229000,13.0609998,13.0843994,13.1237,13.1237,13.3228003,43404700,13.3096997
794,13.0609998,13.0733997,13.0733997,13.2060999,38360300,13.1988,13.3096997,13.3072998,13.1258997,13.3107996,42237400,13.2115002
795,13.1988,13.2160999,13.2055005,13.2938,12528500,13.2721997,13.2115002,13.2271997,13.0398999,13.2768005,39647300,13.1013
796,13.2721997,13.2864001,13.0614001,13.3208997,11804200,13.0632996,13.1013,13.1105005,13.0685999,13.2573999,45314200,13.2181995
797,13.0632996,13.0546997,13.0257996,13.1418994,10250000,13.0843994,13.2181995,13.1992004,13.1227002,13.2320996,37095200,13.2002002
798,13.0843994,13.1237,13.1237,13.3228003,43404700,13.3096997,13.2002002,13.1571997,12.9420996,13.1571997,47230200,12.9510999
799,13.3096997,13.3072998,13.1258997,13.3107996,42237400,13.2115002,12.9510999,12.9343005,12.9198999,13.0834998,37404000,13.0428003
800,13.2115002,13.2271997,13.0398999,13.2768005,39647300,13.1013,13.0428003,13.0118994,12.8637,13.0118994,40503700,12.9639001
801,13.1013,13.1105005,13.0685999,13.2573999,45314200,13.2181995,12.9639001,12.8845996,12.6112,12.8845996,52014000,12.8187
802,13.2181995,13.1992004,13.1227002,13.2320996,37095200,13.2002002,12.8187,12.7945996,12.4905005,12.8091003,58330000,12.5688
803,13.2002002,13.1571997,12.9420996,13.1571997,47230200,12.9510999,12.5688,12.6160999,12.6160999,12.7888,41349500,12.7371997
804,12.9510999,12.9343005,12.9198999,13.0834998,37404000,13.0428003,12.7371997,12.7670996,12.7618005,12.8888,46855000,12.7920996
805,13.0428003,13.0118994,12.8637,13.0118994,40503700,12.9639001,12.7920996,12.8165002,12.8165002,13.0057996,42237300,12.9838
806,12.9639001,12.8845996,12.6112,12.8845996,52014000,12.8187,12.9838,12.9829004,12.9269995,12.9934998,35765500,12.9377002
807,12.8187,12.7945996,12.4905005,12.8091003,58330000,12.5688,12.9377002,12.9218994,12.8405005,13.0051001,38423500,12.9754004
808,12.5688,12.6160999,12.6160999,12.7888,41349500,12.7371997,12.9754004,13.0060999,12.9773999,13.1133997,42237400,13.0966003
809,12.7371997,12.7670996,12.7618005,12.8888,46855000,12.7920996,13.0966003,13.1180005,13.1015002,13.1918005,42237400,13.1380005
810,12.7920996,12.8165002,12.8165002,13.0057996,42237300,12.9838,13.1380005,13.1544995,13.1018994,13.1973999,32151700,13.1018994
811,12.9838,12.9829004,12.9269995,12.9934998,35765500,12.9377002,13.1018994,13.0937,13.0526001,13.1944995,34825800,13.1943994
812,12.9377002,12.9218994,12.8405005,13.0051001,38423500,12.9754004,13.1943994,13.2189001,13.2189001,13.3173999,38095700,13.2826001
813,12.9754004,13.0060999,12.9773999,13.1133997,42237400,13.0966003,13.2826001,13.2743994,13.2503003,13.2977002,35662700,13.2582996
814,13.0966003,13.1180005,13.1015002,13.1918005,42237400,13.1380005,13.2582996,13.2947998,13.2889001,13.3784998,42237400,13.3241003
815,13.1380005,13.1544995,13.1018994,13.1973999,32151700,13.1018994,13.3241003,13.3356006,13.2909998,13.3673999,42237400,13.3287
816,13.1018994,13.0937,13.0526001,13.1944995,34825800,13.1943994,13.3287,13.3203003,13.3003003,13.3820996,38522800,13.3263
817,13.1943994,13.2189001,13.2189001,13.3173999,38095700,13.2826001,13.3263,13.3593994,13.3108997,13.3938,42237400,13.3554004
818,13.2826001,13.2743994,13.2503003,13.2977002,35662700,13.2582996,13.3554004,13.3481995,13.2656006,13.3880005,40056000,13.3351001
819,13.2582996,13.2947998,13.2889001,13.3784998,42237400,13.3241003,13.3351001,13.3616003,13.2293994,13.3945996,35828100,13.2817004
820,13.3241003,13.3356006,13.2909998,13.3673999,42237400,13.3287,13.2817004,13.2901001,13.2106006,13.3377002,34789700,13.2445996
821,13.3287,13.3203003,13.3003003,13.3820996,38522800,13.3263,13.2445996,13.2195996,13.0951001,13.2195996,42754900,13.1416003
822,13.3263,13.3593994,13.3108997,13.3938,42237400,13.3554004,13.1416003,13.1403003,13.0918994,13.2134998,38508600,13.1441003
823,13.3554004,13.3481995,13.2656006,13.3880005,40056000,13.3351001,13.1441003,13.1113,13.0242004,13.1679004,38726300,13.1452002
824,13.3351001,13.3616003,13.2293994,13.3945996,35828100,13.2817004,13.1452002,13.1454004,13.1368005,13.2288,42237400,13.1968005
825,13.2817004,13.2901001,13.2106006,13.3377002,34789700,13.2445996,13.1968005,13.1334998,12.9469995,13.1334998,42237400,13.0514001
826,13.2445996,13.2195996,13.0951001,13.2195996,42754900,13.1416003,13.0514001,13.0598999,13.0396997,13.1269995,38863000,13.1262
827,13.1416003,13.1403003,13.0918994,13.2134998,38508600,13.1441003,13.1262,13.1912,13.1912,13.3266003,42362800,13.3035999
828,13.1441003,13.1113,13.0242004,13.1679004,38726300,13.1452002,13.3035999,13.3322998,13.3282996,13.3748999,35872400,13.3738
829,13.1452002,13.1454004,13.1368005,13.2288,42237400,13.1968005,13.3738,13.3714001,13.3146997,13.3755005,21421300,13.3525
830,13.1968005,13.1334998,12.9469995,13.1334998,42237400,13.0514001,13.3525,13.3675,13.3675,13.4955005,39080600,13.4723999
831,13.0514001,13.0598999,13.0396997,13.1269995,38863000,13.1262,13.4723999,13.4843005,13.4425,13.5748999,40515700,13.5566003
832,13.1262,13.1912,13.1912,13.3266003,42362800,13.3035999,13.5566003,13.5385999,13.5359998,13.6170996,40368200,13.6047998
833,13.3035999,13.3322998,13.3282996,13.3748999,35872400,13.3738,13.6047998,13.6014001,13.5868994,13.6456006,34790700,13.6360999
834,13.3738,13.3714001,13.3146997,13.3755005,21421300,13.3525,13.6360999,13.6520996,13.5858997,13.7057996,38462500,13.6121997
835,13.3525,13.3675,13.3675,13.4955005,39080600,13.4723999,13.6121997,13.5976001,13.4952002,13.6083997,42237400,13.5662
836,13.4723999,13.4843005,13.4425,13.5748999,40515700,13.5566003,13.5662,13.5590002,13.415,13.5590002,42237400,13.4731995
837,13.5566003,13.5385999,13.5359998,13.6170996,40368200,13.6047998,13.4731995,13.4416003,13.2917004,13.48,38462500,13.3509998
838,13.6047998,13.6014001,13.5868994,13.6456006,34790700,13.6360999,13.3509998,13.4023999,13.3557996,13.5435999,42237400,13.4019995
839,13.6360999,13.6520996,13.5858997,13.7057996,38462500,13.6121997,13.4019995,13.4019995,13.3864001,13.4943994,42652500,13.4629004
840,13.6121997,13.5976001,13.4952002,13.6083997,42237400,13.5662,13.4629004,13.4833997,13.4833997,13.5943994,42237400,13.5716003
841,13.5662,13.5590002,13.415,13.5590002,42237400,13.4731995,13.5716003,13.5451001,13.3635999,13.5451001,38462500,13.4207996
842,13.4731995,13.4416003,13.2917004,13.48,38462500,13.3509998,13.4207996,13.3939001,13.3203003,13.5105005,37772100,13.4865002
843,13.3509998,13.4023999,13.3557996,13.5435999,42237400,13.4019995,13.4865002,13.4868994,13.3335999,13.5046997,34266600,13.3777002
844,13.4019995,13.4019995,13.3864001,13.4943994,42652500,13.4629004,13.3777002,13.3477002,13.2731995,13.4332996,38462500,13.2946997
845,13.4629004,13.4833997,13.4833997,13.5943994,42237400,13.5716003,13.2946997,13.2609998,13.1851001,13.3042004,40539700,13.2897998
846,13.5716003,13.5451001,13.3635999,13.5451001,38462500,13.4207996,13.2897998,13.2854004,13.2658997,13.4181995,39220300,13.4068005
847,13.4207996,13.3939001,13.3203003,13.5105005,37772100,13.4865002,13.4068005,13.4240002,13.3635999,13.4681995,36261100,13.4359998
848,13.4865002,13.4868994,13.3335999,13.5046997,34266600,13.3777002,13.4359998,13.42,13.3067004,13.42,40660200,13.3327002
849,13.3777002,13.3477002,13.2731995,13.4332996,38462500,13.2946997,13.3327002,13.3306995,13.1288,13.3306995,32555800,13.1737
850,13.2946997,13.2609998,13.1851001,13.3042004,40539700,13.2897998,13.1737,13.1769995,13.1387,13.2371997,38462500,13.1628003
851,13.2897998,13.2854004,13.2658997,13.4181995,39220300,13.4068005,13.1628003,13.1635999,13.1180005,13.2585999,41096700,13.2046997
852,13.4068005,13.4240002,13.3635999,13.4681995,36261100,13.4359998,13.2046997,13.2064001,13.1441003,13.2851001,32594700,13.2568994
853,13.4359998,13.42,13.3067004,13.42,40660200,13.3327002,13.2568994,13.2568994,13.2568994,13.3462,31245600,13.3109998
854,13.3327002,13.3306995,13.1288,13.3306995,32555800,13.1737,13.3109998,13.3109998,13.3109998,13.4519995,46962400,13.4519995
855,13.1737,13.1769995,13.1387,13.2371997,38462500,13.1628003,13.4519995,13.4519995,13.1370996,13.4519995,42410900,13.1455005
856,13.1628003,13.1635999,13.1180005,13.2585999,41096700,13.2046997,13.1455005,13.1455005,13.0560999,13.1803003,37621700,13.1293994
857,13.2046997,13.2064001,13.1441003,13.2851001,32594700,13.2568994,13.1293994,13.1293994,12.9790002,13.1293994,35050300,13.0016003
858,13.2568994,13.2568994,13.2568994,13.3462,31245600,13.3109998,13.0016003,13.0026001,12.8471997,13.0026001,35559800,12.8617004
859,13.3109998,13.3109998,13.3109998,13.4519995,46962400,13.4519995,12.8617004,12.8631006,12.8473999,12.9621997,38462500,12.8493994
860,13.4519995,13.4519995,13.1370996,13.4519995,42410900,13.1455005,12.8493994,12.8463,12.7742004,12.8704004,39708100,12.7956006
861,13.1455005,13.1455005,13.0560999,13.1803003,37621700,13.1293994,12.7956006,12.7963,12.7963,12.9454004,33325100,12.89
862,13.1293994,13.1293994,12.9790002,13.1293994,35050300,13.0016003,12.89,12.8859998,12.6828003,12.8859998,38462500,12.7097998
863,13.0016003,13.0026001,12.8471997,13.0026001,35559800,12.8617004,12.7097998,12.7131006,12.6564001,12.7704004,41325200,12.7182996
864,12.8617004,12.8631006,12.8473999,12.9621997,38462500,12.8493994,12.7182996,12.7221997,12.7221997,12.925,35002800,12.8787
865,12.8493994,12.8463,12.7742004,12.8704004,39708100,12.7956006,12.8787,12.8787,12.6190002,12.8787,40705000,12.6542004
866,12.7956006,12.7963,12.7963,12.9454004,33325100,12.89,12.6542004,12.6553003,12.5806995,12.7410999,38462500,12.6764001
867,12.89,12.8859998,12.6828003,12.8859998,38462500,12.7097998,12.6764001,12.6857996,12.6740002,12.7981995,49164600,12.715
868,12.7097998,12.7131006,12.6564001,12.7704004,41325200,12.7182996,12.715,12.715,12.6756006,12.8042004,34646600,12.7835999
869,12.7182996,12.7221997,12.7221997,12.925,35002800,12.8787,12.7835999,12.7840002,12.7840002,12.9762,40561500,12.9552002
870,12.8787,12.8787,12.6190002,12.8787,40705000,12.6542004,12.9552002,12.9547998,12.8679004,12.9860999,37184200,12.8714001
871,12.6542004,12.6553003,12.5806995,12.7410999,38462500,12.6764001,12.8714001,12.8659998,12.6287,12.8659998,49834500,12.835
872,12.6764001,12.6857996,12.6740002,12.7981995,49164600,12.715,12.835,12.8304004,12.6723999,12.8393005,36653400,12.6844995
873,12.715,12.715,12.6756006,12.8042004,34646600,12.7835999,12.6844995,12.6843994,12.6753003,12.8491003,34790700,12.8009998
874,12.7835999,12.7840002,12.7840002,12.9762,40561500,12.9552002,12.8009998,12.8020996,12.8020996,12.9680005,36815000,12.9667004
875,12.9552002,12.9547998,12.8679004,12.9860999,37184200,12.8714001,12.9667004,12.9684998,12.9684998,13.0920996,43475400,13.0741003
876,12.8714001,12.8659998,12.6287,12.8659998,49834500,12.835,13.0741003,13.0764001,13.0764001,13.2196997,42005000,13.2064001
877,12.835,12.8304004,12.6723999,12.8393005,36653400,12.6844995,13.2064001,13.2064001,13.1818005,13.4101001,37969300,13.3967004
878,12.6844995,12.6843994,12.6753003,12.8491003,34790700,12.8009998,13.3967004,13.3958997,13.3430005,13.4089001,37223200,13.3788
